"id","taxon_group","taxon","common_name","synonym"
196362,89,"Sasa","",""
54615,89,"Sasa palmata","Broad-leaved Bamboo",""
286645,89,"Sasa ramosa","Hairy Bamboo",""
56319,89,"Sasa veitchii","Veitch's Bamboo",""
38297,89,"Satureja","",""
164194,89,"Satureja hortensis","Summer Savory",""
199057,89,"Satureja montana","Winter Savory",""
201090,89,"Saussurea","",""
224811,89,"Saussurea alpina","Alpine Saw-wort","Purple Hawkweed"
151981,89,"Saussurea discolor","Heart-leaved Saussurea",""
24881,89,"Saxifraga","Saxifrage",""
71919,89,"Saxifraga aizoides","Yellow Saxifrage","Yellow Mountain Saxifrage"
225325,89,"Saxifraga cernua","Drooping Saxifrage","Lus Bheinn Labhair"
107751,89,"Saxifraga cespitosa","Tufted Saxifrage","Clach-bhriseach Bhuidhe"
179251,89,"Saxifraga cuneifolia","Lesser Londonpride",""
149272,89,"Saxifraga cymbalaria","Celandine Saxifrage",""
52925,89,"Saxifraga granulata","Meadow Saxifrage",""
69799,89,"Saxifraga groenlandica auct.","",""
138234,89,"Saxifraga hirsuta","Kidney Saxifrage",""
113821,89,"Saxifraga hypnoides","Mossy Saxifrage",""
89520,89,"Saxifraga hypnoides x rosacea","",""
12330,89,"Saxifraga hypnoides x tridactylites","",""
366567,89,"Saxifraga hypnoides x trifurcata","",""
77550,89,"Saxifraga nivalis","Alpine Saxifrage","Arctic Saxifrage"
79848,89,"Saxifraga oppositifolia","Purple Saxifrage",""
222209,89,"Saxifraga paniculata","Livelong Saxifrage",""
97769,89,"Saxifraga rivularis","Highland Saxifrage","Clach-bhriseach t-Slèibhe"
172353,89,"Saxifraga rosacea","Irish Saxifrage",""
136564,89,"Saxifraga rosacea subsp. hartii","",""
130448,89,"Saxifraga rosacea subsp. rosacea","",""
180916,89,"Saxifraga rotundifolia","Round-leaved Saxifrage",""
243642,89,"Saxifraga spathularis","St. Patrick's-cabbage",""
141422,89,"Saxifraga spathularis x hirsuta = S. x polita","False Londonpride",""
160811,89,"Saxifraga stellaris","Starry Saxifrage",""
23429,89,"Saxifraga stolonifera","Strawberry Saxifrage",""
217197,89,"Saxifraga tridactylites","Rue-leaved Saxifrage",""
104315,89,"Saxifraga trifurcata","",""
199484,89,"Saxifraga umbrosa","Pyrenean Saxifrage",""
203782,89,"Saxifraga umbrosa x hirsuta = S. x geum","Scarce Londonpride",""
172822,89,"Saxifraga umbrosa x spathularis = S. x urbium","Londonpride","London Pride"
16050,89,"Saxifraga x arendsii","Garden Mossy-saxifrage",""
168624,89,"Saxifraga x geum x paniculata = S. x andrewsii","",""
143454,89,"Saxifragaceae","",""
334521,89,"Saxifragales","",""
121959,89,"Scabiosa","",""
50236,89,"Scabiosa atropurpurea","Sweet Scabious","Mournful Widow"
174927,89,"Scabiosa canescens","",""
141522,89,"Scabiosa caucasica","Pincushion-flower",""
209439,89,"Scabiosa columbaria","Small Scabious",""
252112,89,"Scabiosa ochroleuca","",""
109346,89,"Scabiosa prolifera","",""
93410,89,"Scabiosa tricuspidata nom. nud.","",""
184560,89,"Scandix","",""
150989,89,"Scandix australis","",""
226488,89,"Scandix iberica","",""
180729,89,"Scandix pecten-veneris","Shepherd's-needle","Sheperd's needle"
181997,89,"Scandix stellata","",""
235695,89,"Schedonnardus","",""
129057,89,"Schedonnardus paniculatus","",""
5520,89,"Scheuchzeria","",""
217101,89,"Scheuchzeria palustris","Rannoch-rush","Luachair Rainich"
99733,89,"Scheuchzeriaceae","",""
126472,89,"Schismus","",""
216998,89,"Schismus arabicus","",""
162194,89,"Schismus barbatus","Kelch-grass",""
395531,89,"Schivereckia","",""
159836,89,"Schizanthus","",""
69311,89,"Schizanthus grahamii x pinnatus = S. x wisetonensis","",""
84159,89,"Schizanthus pinnatus","Poor-man's-orchid",""
65679,89,"Schkuhria","",""
148473,89,"Schkuhria pinnata","Dwarf Marigold",""
135809,89,"Schmidtia","",""
178205,89,"Schmidtia kalihariensis","",""
21814,89,"Schoenoplectus","Club-Rush",""
180496,89,"Schoenoplectus lacustris","Common Club-rush",""
133109,89,"Schoenoplectus lacustris x triqueter = S. x carinatus","",""
130960,89,"Schoenoplectus pungens","Sharp Club-rush","Sharp Bulrush"
58067,89,"Schoenoplectus tabernaemontani","Grey Club-rush","Greyish Bulrush"
68795,89,"Schoenoplectus tabernaemontani x triqueter = S. x kuekenthalianus","",""
211457,89,"Schoenoplectus triqueter","Triangular Club-rush","Triangular Bulrush"
13477,89,"Schoenus","",""
241381,89,"Schoenus ferrugineus","Brown Bog-rush","Sèimhean Ruadh"
71193,89,"Schoenus nigricans","Black Bog-rush",""
289222,81,"Sciadopityaceae","",""
104711,81,"Sciadopitys","",""
34511,81,"Sciadopitys verticullata","Umbrella-pine",""
11554,89,"Scilla","",""
186123,89,"Scilla autumnalis","Autumn Squill",""
218098,89,"Scilla bifolia","Alpine Squill",""
170427,89,"Scilla bithynica","Turkish Squill","Squill"
287922,89,"Scilla forbesii","Glory-of-the-snow",""
113365,89,"Scilla liliohyacinthus","Pyrenean Squill",""
398873,89,"Scilla luciliae","Boissier's Glory-of-the-snow",""
136748,89,"Scilla messeniaca","Greek Squill",""
288752,89,"Scilla nana","",""
166899,89,"Scilla peruviana","Portuguese Squill",""
227757,89,"Scilla puschkinioides","Russian Squill",""
288015,89,"Scilla sardensis","Lesser Glory-of-the-snow",""
252792,89,"Scilla siberica","Siberian Squill",""
205859,89,"Scilla verna","Spring Squill",""
75854,89,"Scirpoides","",""
16831,89,"Scirpoides holoschoenus","Round-headed Club-rush",""
135360,89,"Scirpus","",""
216214,89,"Scirpus atrovirens","",""
146226,89,"Scirpus inundatus","Swamp Club-rush",""
112989,89,"Scirpus nodosus","Knotted Club-rush",""
144372,89,"Scirpus sylvaticus","Wood Club-rush",""
33112,89,"Scleranthus","",""
37920,89,"Scleranthus annuus","Annual Knawel","Knawel"
29109,89,"Scleranthus annuus subsp. annuus","Annual Knawel",""
27536,89,"Scleranthus annuus subsp. polycarpos","",""
191628,89,"Scleranthus perennis","Perennial Knawel",""
126078,89,"Scleranthus perennis subsp. perennis","Dinodd Parhaol",""
154762,89,"Scleranthus perennis subsp. prostratus","Prostrate Perennial Knawel",""
194350,89,"Scleria","",""
74671,89,"Scleria bracteata","",""
185475,89,"Sclerochloa","",""
185575,89,"Sclerochloa dura","",""
188723,89,"Sclerolaena","",""
132912,89,"Sclerolaena anisacanthoides","",""
34808,89,"Sclerolaena birchii","Galvanized Bur",""
112413,89,"Sclerolaena divaricata","Tangled Bassia",""
172931,89,"Sclerolaena muricata","Five-spined Bassia",""
226363,89,"Scolymus","",""
78107,89,"Scolymus grandiflorus","",""
208072,89,"Scolymus hispanicus","Golden Thistle",""
85442,89,"Scolymus maculatus","Spotted Golden Thistle",""
74732,89,"Scopolia","",""
217085,89,"Scopolia carniolica","Scopolia",""
157981,89,"Scorpiurus","",""
227986,89,"Scorpiurus muricatus","Caterpillar-plant",""
176555,89,"Scorpiurus vermiculatus","",""
65384,89,"Scorzonera","",""
91469,89,"Scorzonera hispanica","Scorzonera","Black Salsify"
131719,89,"Scorzonera humilis","Viper's-grass",""
394718,89,"Scorzoneroides","",""
399497,89,"Scorzoneroides autumnalis","",""
398520,89,"Scorzoneroides autumnalis var. alpina","",""
396436,89,"Scorzoneroides autumnalis var. autumnalis","",""
395145,89,"Scorzoneroides autumnalis var. pratensis","",""
399720,89,"Scorzoneroides autumnalis var. salina","",""
8644,89,"Scrophularia","",""
242986,89,"Scrophularia auriculata","Water Figwort","Water Betony"
189890,89,"Scrophularia canina","French Figwort",""
53358,89,"Scrophularia grandiflora","",""
48854,89,"Scrophularia nodosa","Common Figwort",""
218757,89,"Scrophularia peregrina","Nettle-leaved Figwort",""
162786,89,"Scrophularia scopolii","Italian Figwort",""
84674,89,"Scrophularia scorodonia","Balm-leaved Figwort",""
64951,89,"Scrophularia umbrosa","Green Figwort","Western Figwort"
152554,89,"Scrophularia vernalis","Yellow Figwort",""
136865,89,"Scrophulariaceae","",""
44703,89,"Scutellaria","",""
50558,89,"Scutellaria altissima","Somerset Skullcap",""
179290,89,"Scutellaria galericulata","Skullcap",""
57372,89,"Scutellaria galericulata x minor = S. x hybrida","Hybrid Skullcap",""
116132,89,"Scutellaria hastifolia","Norfolk Skullcap",""
53512,89,"Scutellaria minor","Lesser Skullcap",""
245224,89,"Secale","",""
165091,89,"Secale cereale","Rye",""
153036,89,"Secale montanum","",""
116767,89,"Securigera","",""
227634,89,"Securigera cretica","",""
18473,89,"Securigera securidaca","Hatchet Vetch",""
197868,89,"Securigera varia","Crown Vetch",""
121040,89,"Sedum","",""
179950,89,"Sedum acre","Biting Stonecrop",""
126613,89,"Sedum album","White Stonecrop",""
197931,89,"Sedum album subsp. album","",""
221068,89,"Sedum anacampseros","Love-restoring Stonecrop",""
47188,89,"Sedum anglicum","English Stonecrop",""
8013,89,"Sedum cepaea","Pink Stonecrop","Stonecrop"
85974,89,"Sedum confusum","Lesser Mexican-stonecrop",""
159984,89,"Sedum dasyphyllum","Thick-leaved Stonecrop",""
366074,89,"Sedum ewersii","",""
58656,89,"Sedum forsterianum","Rock Stonecrop",""
237222,89,"Sedum forsterianum subsp. forsterianum","",""
55450,89,"Sedum hispanicum","Spanish Stonecrop",""
182142,89,"Sedum hybridum","Siberian Stonecrop",""
173847,89,"Sedum kamtschaticum","Kamchatka Stonecrop",""
141366,89,"Sedum lydium","Least Stonecrop",""
141650,89,"Sedum mexicanum","Mexican Stonecrop",""
25542,89,"Sedum nicaeense","Pale Stonecrop",""
177149,89,"Sedum pallidum","",""
214363,89,"Sedum populifolium","",""
173321,89,"Sedum praealtum","Greater Mexican-stonecrop",""
118198,89,"Sedum rosea","Roseroot",""
87527,89,"Sedum rubrotinctum","Jelly-beans",""
196002,89,"Sedum rupestre","Reflexed Stonecrop","Large Yellow Stonecrop"
247412,89,"Sedum sexangulare","Tasteless Stonecrop",""
12539,89,"Sedum sieboldii","",""
232507,89,"Sedum spathulifolium","Colorado Stonecrop",""
237449,89,"Sedum spectabile","Butterfly Stonecrop",""
200122,89,"Sedum spectabile x telephium = S. 'Herbstfreude'","Autumn Stonecrop",""
245962,89,"Sedum spurium","Caucasian-stonecrop",""
232019,89,"Sedum stellatum","Starry Stonecrop",""
142739,89,"Sedum stoloniferum","Lesser Caucasian-stonecrop",""
101256,89,"Sedum telephium","Orpine",""
212125,89,"Sedum telephium subsp. fabaria","Narrow-leaved Orpine",""
77403,89,"Sedum telephium subsp. maximum","",""
182242,89,"Sedum telephium subsp. telephium","",""
236122,89,"Sedum villosum","Hairy Stonecrop",""
193310,89,"Seidelia","",""
234379,89,"Seidelia mercurialis","",""
135022,78,"Selaginella","",""
183884,78,"Selaginella kraussiana","Krauss's Clubmoss",""
86884,78,"Selaginella selaginoides","Lesser Clubmoss",""
155843,78,"Selaginellaceae","",""
171626,78,"Selaginellales","",""
130694,89,"Selago","",""
131102,89,"Selago corymbosa","",""
10184,89,"Selinum","",""
26014,89,"Selinum carvifolia","Cambridge Milk-parsley",""
399165,89,"Semele","",""
51528,89,"Semiarundinaria","",""
190322,89,"Semiarundinaria fastuosa","Narihira Bamboo",""
204197,89,"Sempervivum","",""
242092,89,"Sempervivum andreanum","",""
80002,89,"Sempervivum arachnoideum","Cobweb House-leek",""
240303,89,"Sempervivum montanum","Mountain House-leek",""
98694,89,"Sempervivum tectorum","House-leek",""
72183,89,"Senecio","Ragwort",""
151274,89,"Senecio aegyptius","",""
72251,89,"Senecio aquaticus","Marsh Ragwort",""
399699,89,"Senecio aquaticus subsp. aquaticus","",""
394691,89,"Senecio aquaticus subsp. ornatus","",""
203091,89,"Senecio arenarius","",""
210769,89,"Senecio bipinnatisectus","Australian Fireweed",""
241719,89,"Senecio brasiliensis","",""
73516,89,"Senecio cambrensis","Welsh Groundsel",""
182217,89,"Senecio caracasanus","",""
7232,89,"Senecio cineraria","Silver Ragwort",""
171768,89,"Senecio cineraria x erucifolius = S. x thuretii","",""
25924,89,"Senecio cineraria x jacobaea = S. x albescens","",""
365851,89,"Senecio compactus x laxifolius","",""
226735,89,"Senecio doria","Golden Ragwort",""
197251,89,"Senecio doronicum","Chamois Ragwort",""
244076,89,"Senecio eboracensis","York Ragwort",""
201266,89,"Senecio elegans","Purple Groundsel",""
152237,89,"Senecio erucifolius","Hoary Ragwort",""
144628,89,"Senecio gallicus","French Groundsel",""
257883,89,"Senecio glastifolius","Woad-leaved Ragwort",""
33242,89,"Senecio glomeratus","Annual Fireweed",""
45830,89,"Senecio glossanthus","Slender Groundsel",""
68829,89,"Senecio grandiflorus","Purple Ragwort",""
188216,89,"Senecio hieracioides","",""
130341,89,"Senecio inaequidens","Narrow-leaved Ragwort",""
246045,89,"Senecio jacobaea","Common Ragwort",""
366475,89,"Senecio jacobaea jacobaea var. condensatus","",""
121872,89,"Senecio jacobaea subsp. jacobaea","",""
108856,89,"Senecio jacobaea subsp. jacobaea var. nudus","",""
183751,89,"Senecio jacobaea var. jacobaea","",""
119416,89,"Senecio jacobaea var. nudus","",""
69196,89,"Senecio jacobaea x aquaticus = S. x ostenfeldii","",""
146487,89,"Senecio juniperinus","",""
83757,89,"Senecio lagascanus","",""
140229,89,"Senecio leucanthemifolius","",""
183860,89,"Senecio linearifolius","Fireweed Groundsel",""
8241,89,"Senecio minimus","Toothed Fireweed",""
21398,89,"Senecio nudiusculus","",""
229062,89,"Senecio oederiifolius","",""
152432,89,"Senecio ovatus","Wood Ragwort",""
242652,89,"Senecio paludosus","Fen Ragwort",""
156605,89,"Senecio pinnulatus","Narrow-lobed Ragwort",""
158969,89,"Senecio pterophorus","Shoddy Ragwort",""
170685,89,"Senecio quadridentatus","Cotton Fireweed",""
398412,89,"Senecio sarracenicus","",""
256413,89,"Senecio smithii","Magellan Ragwort",""
102494,89,"Senecio squalidus","Oxford Ragwort",""
246650,89,"Senecio squalidus x viscosus = S. x subnebrodensis","",""
228121,89,"Senecio squalidus x vulgaris = S. x baxteri","",""
242333,89,"Senecio sylvaticus","Heath Groundsel",""
114005,89,"Senecio sylvaticus x viscosus = S. x viscidulus","",""
52902,89,"Senecio vernalis","Eastern Groundsel",""
6362,89,"Senecio viscosus","Sticky Groundsel",""
132795,89,"Senecio vulgaris","Groundsel",""
365904,89,"Senecio vulgaris subsp. vulgaris","",""
178639,89,"Senecio vulgaris var. denticulatus","",""
139998,89,"Senecio vulgaris var. hibernicus","",""
92193,89,"Senecio vulgaris x vernalis = S. x helwingii","",""
211858,89,"Senna","",""
218152,89,"Senna obtusifolia","American Sicklepod",""
240978,89,"Senna occidentalis","Coffee Senna",""
27150,81,"Sequoia","",""
40736,81,"Sequoia sempervirens","Coastal Redwood",""
165152,81,"Sequoiadendron","",""
183973,81,"Sequoiadendron giganteum","Wellingtonia",""
77039,89,"Serapias","",""
366263,89,"Serapias cordigera","",""
56890,89,"Serapias lingua","Tongue-orchid",""
35354,89,"Serapias neglecta","Scarce Tongue-orchid",""
202620,89,"Serapias parviflora","Small-flowered Tongue-orchid",""
236795,89,"Seriphidium","",""
81644,89,"Seriphidium compactum","",""
171172,89,"Seriphidium maritimum","Sea Wormwood",""
122168,89,"Serratula","",""
139223,89,"Serratula tinctoria","Saw-wort","Saw-Wort"
366551,89,"Serratula tinctoria var. reducta","",""
366309,89,"Serratula tinctoria var. tinctoria","",""
114908,89,"Sesamoides","",""
94798,89,"Sesamoides pygmaea","Mignonette",""
239886,89,"Sesamum","",""
366947,89,"Sesamum indicum","",""
70443,89,"Sesamum orientale","Sesame",""
139699,89,"Sesbania","",""
19133,89,"Sesbania benthamiana","",""
242778,89,"Sesbania bispinosa","",""
206180,89,"Sesbania exaltata","Colorade River-hemp","Colorado River-hemp"
230877,89,"Seseli","",""
79676,89,"Seseli libanotis","Moon Carrot",""
101095,89,"Sesleria","",""
237330,89,"Sesleria caerulea","Blue Moor-grass",""
168812,89,"Setaria","",""
218844,89,"Setaria adhaerens","Adherent Bristle-grass",""
154612,89,"Setaria dielsii","",""
192932,89,"Setaria faberi","Nodding Bristle-grass",""
105457,89,"Setaria italica","Foxtail Bristle-grass","Italian Millet"
129480,89,"Setaria parviflora","Knotroot Bristle-grass",""
245113,89,"Setaria pumila","Yellow Bristle-grass",""
34488,89,"Setaria verticillata","Rough Bristle-grass",""
215290,89,"Setaria verticillata var. ambigua","Rough Bristle-Grass",""
250671,89,"Setaria viridis","Green Bristle-grass",""
69800,89,"Setaria vulpiseta","",""
185771,89,"Sherardia","",""
249275,89,"Sherardia arvensis","Field Madder",""
102420,89,"Sibbaldia","",""
36776,89,"Sibbaldia procumbens","Sibbaldia","Least Cinquefoil"
131284,89,"Sibthorpia","",""
225201,89,"Sibthorpia europaea","Cornish Moneywort",""
194812,89,"Sicyos","",""
50394,89,"Sicyos angulatus","Bur Cucumber",""
229355,89,"Sida","",""
232003,89,"Sida cordifolia","Flannel Weed",""
238178,89,"Sida glomerata","",""
180670,89,"Sida rhombifolia","Queensland-hemp",""
201786,89,"Sida spinosa","Prickly Mallow",""
84156,89,"Sidalcea","",""
17641,89,"Sidalcea candida","Prairie Mallow",""
89176,89,"Sidalcea hendersonii","Mallow",""
175701,89,"Sidalcea malviflora","Greek Mallow",""
37225,89,"Sideritis","",""
133581,89,"Sideritis hyssopifolia","",""
112936,89,"Sideritis incana","",""
209839,89,"Sideritis lanata","",""
126071,89,"Sideritis montana","Mountain Ironwort",""
156715,89,"Sideritis romana","",""
399146,89,"Sideroxylon","",""
114387,89,"Sigesbeckia","",""
120904,89,"Sigesbeckia microcephala","Pale Indian-weed",""
230730,89,"Sigesbeckia orientalis","Eastern St. Paul's Wort","Eastern St Paul's-wort"
226917,89,"Sigesbeckia serrata","Western St Paul's-wort",""
83900,89,"Silaum","",""
208276,89,"Silaum silaus","Pepper-saxifrage",""
127256,89,"Silene","Campion",""
106412,89,"Silene acaulis","Moss Campion",""
115743,89,"Silene angustifolia auct., non (DC.) Guss.","",""
139708,89,"Silene antirrhina","Sleepy Catchfly",""
67851,89,"Silene apetala","",""
74203,89,"Silene armeria","Sweet-William Catchfly",""
291517,89,"Silene baccifera","Berry Catchfly",""
81907,89,"Silene behen","",""
208409,89,"Silene bellidifolia","",""
150648,89,"Silene catholica","",""
316996,89,"Silene chalcedonica","Maltese-cross",""
112098,89,"Silene coeli-rosa","Rose-of-heaven",""
26841,89,"Silene conica","Sand Catchfly","Striated Catchfly"
152407,89,"Silene conoidea","",""
157016,89,"Silene cordifolia","Heart-leaved Catchfly",""
30737,89,"Silene coronaria","Rose Campion",""
110908,89,"Silene cretica","",""
248827,89,"Silene cserei","",""
161858,89,"Silene dichotoma","Forked Catchfly",""
230419,89,"Silene dioica","Red Campion",""
176196,89,"Silene fabaria","",""
128582,89,"Silene fimbriata","Fringed Campion",""
302761,89,"Silene flos-cuculi","Ragged-Robin","Ragged-robin"
317274,89,"Silene flos-jovis","Flower-of-Jove",""
317230,89,"Silene fulgens","",""
67986,89,"Silene furcata","",""
47896,89,"Silene gallica","Small-flowered Catchfly",""
59214,89,"Silene gallica var. gallica","",""
100122,89,"Silene gallica var. quinquevulnera","",""
287809,89,"Silene glaucifolia","",""
64225,89,"Silene inaperta","",""
21409,89,"Silene integripetala","",""
54737,89,"Silene italica","Italian Catchfly",""
171710,89,"Silene laeta","",""
72858,89,"Silene latifolia","White Campion",""
71294,89,"Silene latifolia subsp. alba","",""
162300,89,"Silene latifolia subsp. latifolia","",""
128257,89,"Silene latifolia x dioica = S. x hampeana","Hybrid Campion",""
156748,89,"Silene lydia","",""
203331,89,"Silene muscipula","",""
138354,89,"Silene noctiflora","Night-flowering Catchfly","Night-flowered Catchfly"
170474,89,"Silene nocturna","Mediterranean Catchfly",""
191462,89,"Silene nutans","Nottingham Catchfly",""
132169,89,"Silene otites","Spanish Catchfly","Breckland Catchfly"
220507,89,"Silene pendula","Nodding Catchfly",""
218221,89,"Silene portensis","",""
249043,89,"Silene pseudatocion","",""
128151,89,"Silene pusilla","Alpine Catchfly",""
32477,89,"Silene quadrifida","Alpine Campion",""
211841,89,"Silene rubella","",""
161860,89,"Silene schafta","Caucasian Campion",""
97018,89,"Silene sedoides","",""
130827,89,"Silene stricta","",""
43017,89,"Silene suecica","Alpine Catchfly","Coirean Ailpeach"
237912,89,"Silene tatarica","",""
33771,89,"Silene tridentata","",""
219800,89,"Silene trinervia","",""
205192,89,"Silene uniflora","Sea Campion",""
398402,89,"Silene viscaria","",""
61451,89,"Silene vulgaris","Bladder Campion",""
7751,89,"Silene vulgaris subsp. angustifolia","",""
11024,89,"Silene vulgaris subsp. commutata","",""
203523,89,"Silene vulgaris subsp. macrocarpa","",""
244812,89,"Silene vulgaris subsp. vulgaris","",""
188093,89,"Silene vulgaris x uniflora","",""
209151,89,"Silphium","",""
14039,89,"Silphium perfoliatum","Cup-plant",""
44773,89,"Silybum","",""
68454,89,"Silybum marianum","Milk Thistle",""
71169,89,"Simaroubaceae","",""
153800,89,"Simethis","",""
22618,89,"Simethis planifolia","Kerry Lily",""
52331,89,"Simsia","",""
67712,89,"Simsia foetida","",""
88824,89,"Sinacalia","",""
211918,89,"Sinacalia tangutica","Chinese Ragwort",""
399053,89,"Sinapidendron","",""
83993,89,"Sinapis","",""
22367,89,"Sinapis alba","White Mustard",""
246901,89,"Sinapis alba subsp. alba","",""
156838,89,"Sinapis alba subsp. dissecta","",""
111126,89,"Sinapis allionii","",""
120476,89,"Sinapis arvensis","Charlock",""
250844,89,"Sinapis flexuosa","",""
286434,89,"Sinopodophyllum","",""
289879,89,"Sinopodophyllum hexandrum","Himalayan May-apple",""
226158,89,"Sison","",""
210433,89,"Sison amomum","Stone Parsley",""
133301,89,"Sisymbrium","",""
258265,89,"Sisymbrium altissimum","Tall Rocket","Tumbling Mustard"
179111,89,"Sisymbrium austriacum","Austrian Rocket","Rocket"
193085,89,"Sisymbrium burchellii","",""
224317,89,"Sisymbrium capense","",""
74323,89,"Sisymbrium erysimoides","French Rocket",""
211481,89,"Sisymbrium irio","London-rocket",""
250670,89,"Sisymbrium irio auct., non L.","",""
25005,89,"Sisymbrium loeselii","False London-rocket",""
59697,89,"Sisymbrium officinale","Hedge Mustard",""
12038,89,"Sisymbrium officinale var. officinale","",""
118626,89,"Sisymbrium orientale","Eastern Rocket",""
151367,89,"Sisymbrium polyceratium","Prostrate Hedge-mustard",""
155978,89,"Sisymbrium polymorphum","",""
110749,89,"Sisymbrium runcinatum","",""
206915,89,"Sisymbrium septulatum","",""
84134,89,"Sisymbrium strictissimum","Perennial Rocket",""
103387,89,"Sisymbrium thellungii","",""
230097,89,"Sisymbrium volgense","Russian Mustard",""
136911,89,"Sisyrinchium","",""
93185,89,"Sisyrinchium bermudiana","Blue-eyed-grass",""
33038,89,"Sisyrinchium californicum","Yellow-eyed-grass",""
181978,89,"Sisyrinchium laxum","Veined Yellow-eyed-grass",""
69711,89,"Sisyrinchium montanum","American Blue-eyed-grass",""
50040,89,"Sisyrinchium platense","",""
61412,89,"Sisyrinchium striatum","Pale Yellow-eyed-grass",""
183045,89,"Sium","",""
126888,89,"Sium latifolium","Greater Water-parsnip",""
229236,89,"Skimmia","",""
200103,89,"Skimmia japonica","",""
189690,89,"Smilacaceae","",""
89244,89,"Smilax","",""
97474,89,"Smilax aspera","Common Smilax",""
156515,89,"Smilax excelsa","Larger Smilax",""
113261,89,"Smyrnium","",""
58902,89,"Smyrnium olusatrum","Alexanders",""
77787,89,"Smyrnium perfoliatum","Perfoliate Alexanders",""
47734,89,"Snowdenia","",""
194352,89,"Snowdenia polystachya","",""
89104,89,"Solanaceae","",""
91488,89,"Solanales","",""
80174,89,"Solanum","Nightshade",""
231452,89,"Solanum acaule","",""
147401,89,"Solanum americanum","Small-flowered Nightshade",""
124496,89,"Solanum capsicastrum","Winter-Cherry",""
195905,89,"Solanum capsicoides","Cockroach-berry",""
60220,89,"Solanum carolinense","Horse-nettle",""
147301,89,"Solanum chenopodioides","Tall Nightshade",""
210392,89,"Solanum commersonii","",""
367444,89,"Solanum crispum","",""
126184,89,"Solanum curtipes","",""
47826,89,"Solanum diflorum","",""
24952,89,"Solanum dulcamara","Bittersweet","Woody Nightshade"
79051,89,"Solanum dulcamara var. dulcamara","",""
199490,89,"Solanum dulcamara var. marinum","Bittersweet",""
108050,89,"Solanum eleagnifolium","Silvery-leaved Nightshade",""
155299,89,"Solanum fontanesianum","",""
256866,89,"Solanum jamesii","Wild Potato",""
366820,89,"Solanum jasminoides","",""
161358,89,"Solanum laciniatum","Kangaroo-apple",""
100523,89,"Solanum linnaeanum","Apple of Sodom",""
18111,89,"Solanum maritimum","",""
81397,89,"Solanum melongena","Aubergine",""
66563,89,"Solanum nigrum","Black Nightshade",""
175830,89,"Solanum nigrum auct., non L.","",""
195428,89,"Solanum nigrum subsp. nigrum","",""
213876,89,"Solanum nigrum subsp. schultesii","",""
214953,89,"Solanum nigrum x physalifolium = S. x procurrens","Nightshade",""
163544,89,"Solanum physalifolium","Green Nightshade",""
121437,89,"Solanum pseudocapsicum","Jerusalem-cherry","Winter-cherries"
126165,89,"Solanum pygmaeum","",""
30248,89,"Solanum pyracanthum","",""
187285,89,"Solanum rostratum","Buffalo-bur",""
239147,89,"Solanum sarachoides","Leafy-fruited Nightshade",""
88884,89,"Solanum scabrum","Garden Huckleberry",""
231991,89,"Solanum sisymbriifolium","Red Buffalo-bur",""
367460,89,"Solanum stoloniferum","",""
150332,89,"Solanum torvum","Devil's-fig",""
103525,89,"Solanum triflorum","Small Nightshade",""
12885,89,"Solanum tuberosum","Potato",""
96036,89,"Solanum vernei","Purple Potato",""
78890,89,"Solanum villosum","Red Nightshade",""
175372,89,"Solanum villosum subsp. miniatum","",""
195792,89,"Solanum villosum subsp. villosum","",""
398845,89,"Soldanella","",""
107471,89,"Soleirolia","",""
194214,89,"Soleirolia soleirolii","Mind-your-own-business","Mind-Your-Own-Business"
394365,89,"Solenanthus","",""
183449,89,"Solidago","Goldenrod",""
138843,89,"Solidago calcicola","Lime Goldenrod",""
182055,89,"Solidago canadensis","Canadian Goldenrod",""
397158,89,"Solidago canadensis subsp. altissima","",""
395881,89,"Solidago canadensis subsp. canadensis","",""
78105,89,"Solidago flexicaulis","Zig-zag Goldenrod",""
85839,89,"Solidago gigantea","Early Goldenrod",""
135616,89,"Solidago gigantea subsp. serotina","",""
71232,89,"Solidago graminifolia","Grass-leaved Goldenrod",""
209528,89,"Solidago nemoralis","Grey Goldenrod",""
71572,89,"Solidago odora","Anise-scented Goldenrod",""
129222,89,"Solidago rugosa","Rough-stemmed Goldenrod",""
160952,89,"Solidago sempervirens","Salt-marsh Goldenrod",""
125344,89,"Solidago speciosa","Showy Goldenrod",""
87761,89,"Solidago tortifolia","Twisted-leaf Goldenrod",""
114205,89,"Solidago virgaurea","Goldenrod",""
48372,89,"Solidago virgaurea x canadensis = S. x niederederi","Goldenrod",""
256489,89,"Soliva","",""
79800,89,"Soliva anthemifolia","Button Onehunga-weed",""
75326,89,"Soliva macrocephala","",""
146449,89,"Soliva pterosperma","Jo-jo",""
224245,89,"Soliva sessilis","Onehunga-weed",""
128959,89,"Soliva stolonifera","Carpet Burweed",""
85971,89,"Sonchus","Sow-Thistle",""
130542,89,"Sonchus arvensis","Perennial Sow-thistle","Perennial Sow-Thistle"
159095,89,"Sonchus arvensis subsp. arvensis","",""
49205,89,"Sonchus arvensis subsp. uliginosus","",""
13488,89,"Sonchus asper","Prickly Sow-thistle","Prickly Sow-Thistle"
213767,89,"Sonchus asper subsp. asper","",""
240432,89,"Sonchus maritimus","",""
251878,89,"Sonchus oleraceus","Smooth Sow-thistle","Common Sow-Thistle"
212395,89,"Sonchus oleraceus x asper","",""
